1	0	6	6	3	3	3	3	3	3	0	0	0	0	0	1	-0.774451097804391	1	1	1	1	1	1	0
8	1	6	6	1	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99	-99	1	0	0	0	0	0	-99
6	0	2	3	1	2	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	3	1	1	0	0	0	-99
2	0	6	6	2	2	3	2.5	3	2.5	0	0	0	0.5	1	0	0.225548902195609	2	1	1	2	1	2	1
6	0	2	3	2	2	-99	-99	-99	-99	0	0	-99	-99	-99	-99	-99	4	3	0	0	0	0	-99
11	0	1	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
5	0	2	3	3	3	3	2.33333333333333	2.33333333333333	2.33333333333333	0	0	0	1	0	0	0.225548902195609	1	1	1	3	3	3	3
15	1	6	6	2	2	1.5	3	3	2.5	0	0	0	0	0	0	-0.774451097804391	1	3	2	1	2	2	0
2	0	6	6	3	2.75	2.6	3	3	3	0.25	0	0	1	1	1	0.225548902195609	4	4	5	1	1	1	0
4	1	2	2	2.14285714285714	2	1.4	2	2	1.5	0	0	0	0.5	1	0.5	-0.774451097804391	8	3	5	2	2	2	3
17	1	5	6	2	1.5	1.5	2.33333333333333	2.33333333333333	2.5	0	0	0	0	0	0.5	0.225548902195609	1	4	2	3	3	2	1
13	0	6	6	2.5	3	3	3	3	3	0	0	0	0	0	0	0.225548902195609	4	1	1	1	1	1	0
2	0	6	6	1.66666666666667	1.28571428571429	1.70588235294118	-99	-99	-99	0	0	0	-99	-99	-99	-99	12	14	17	0	0	0	-99
13	0	6	6	2.7	2.28571428571429	1.8	2.5	2.5	2.25	0.1	0.142857142857143	0	0.333333333333333	0	0	0.225548902195609	10	7	5	6	4	4	1
6	0	2	3	1.8	1.2	1.33333333333333	1.75	1.75	2.5	0	0	0	0.25	0	0	-0.774451097804391	5	5	6	4	4	2	0
11	0	1	2	3	3	3	3	3	3	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	3
19	0	5	6	3	3	1.66666666666667	3	3	3	0	0	0	0	0	0	0.225548902195609	1	1	3	2	1	1	2
20	1	3	3	3	3	1	2.2	3	2.5	0	0	0	0	0	0.25	0.225548902195609	1	1	1	5	1	4	3
6	0	2	3	2.16666666666667	1.71428571428571	1.22222222222222	2	1.5	1.5	0	0	0	0	0	0	-0.774451097804391	6	7	9	3	12	4	1
17	1	5	6	3	2	2	2	2.5	2	0	0	0	0.25	0	0	0.225548902195609	2	1	2	4	2	1	1
2	0	6	6	2.75	2.5	1.5	-99	-99	-99	0	0	0	-99	-99	-99	-99	4	2	6	0	0	0	-99
3	1	6	6	3	3	2.4	2.5	3	3	0	0	0	0	0.666666666666667	0	-0.774451097804391	4	2	5	2	3	1	3
4	1	2	2	1.66666666666667	1.5	1	3	2	3	0.333333333333333	0	0	1	0	0	0.225548902195609	3	2	1	1	4	1	2
13	0	6	6	2	1.5	2	-99	2	1.5	0	0	0	-99	0	0	-0.774451097804391	2	2	1	0	1	2	0
16	1	5	5	2	1	1.28571428571429	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	4	7	0	0	0	-99
1	0	6	6	1.66666666666667	1.5	1	3	3	2	0	0	0	1	0.5	1	0.225548902195609	3	2	3	1	2	1	3
18	1	5	6	2.66666666666667	1.33333333333333	1.33333333333333	3	2	2	0	0	0.166666666666667	1	1	1	0.225548902195609	3	3	6	3	1	1	0
17	1	5	6	1.75	1.33333333333333	2	1.5	2	2	0	0	0	0.5	0	0	-0.774451097804391	4	3	2	2	2	1	1
12	1	4	4	2	1.66666666666667	2	3	1.33333333333333	2	0	0	0	0	0	0	-0.774451097804391	2	3	1	1	3	1	2
18	1	5	6	1.2	1.25	1.75	-99	3	3	0	0	0	-99	1	0	0.225548902195609	5	4	4	0	1	1	3
2	0	6	6	3	3	3	3	3	3	0	0	0	0.857142857142857	1	1	-0.774451097804391	4	3	3	7	4	3	0
21	0	2	4	1.5	1	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	2	1	1	0	0	0	-99
13	0	6	6	2	2	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
7	1	6	6	3	1.33333333333333	-99	3	2.5	1.5	0	0	-99	0	0	0	-0.774451097804391	1	3	0	1	2	2	3
3	1	6	6	1	1	-99	0	0	0	0	0	-99	0	0	0	0.225548902195609	1	1	0	1	1	1	2
1	0	6	6	2.66666666666667	1.66666666666667	2.33333333333333	2.66666666666667	2	3	0	0	0	1	1	1	0.225548902195609	3	3	3	3	3	3	0
16	1	5	5	3	2	1.5	3	2	3	0	0	0.25	0	1	0	0.225548902195609	1	2	4	1	1	1	3
1	0	6	6	2.4	1.75	1.33333333333333	2.33333333333333	3	-99	0	0	0	1	1	-99	0.225548902195609	5	4	3	3	2	0	0
18	1	5	6	1.25	1.5	2.5	-99	-99	-99	0	0	0	-99	-99	-99	-99	4	2	2	0	0	0	-99
18	1	5	6	1.5	3	2	3	3	3	0	0	0	1	1	1	0.225548902195609	2	1	1	1	1	1	1
9	0	4	2	2	2	2	2	1	2	1	1	0	0	1	1	-0.774451097804391	1	1	2	1	1	1	0
3	1	6	6	3	2.5	3	2	1	3	0	0	0	0	0	0	0.225548902195609	1	2	1	1	1	1	1
14	0	2	2	2	1.42857142857143	1	2	1.75	1.66666666666667	0	0	0	0	0	0	0.225548902195609	4	7	4	4	4	3	1
16	1	5	5	3	3	1.5	3	3	1.5	0	0	0	0	0	0	-0.774451097804391	1	1	2	1	1	2	0
6	0	2	3	2.5	2.5	2.5	-99	-99	-99	0	0.5	0	-99	-99	-99	-99	4	2	2	0	0	0	-99
12	1	4	4	2	1.5	3	-99	-99	-99	0	0	1	-99	-99	-99	-99	2	2	1	0	0	0	-99
10	1	3	4	2	2	1.8	2	2	2	0	0	0	0	0	0	0.225548902195609	5	3	5	1	1	1	3
5	0	2	3	1.33333333333333	1.33333333333333	1.66666666666667	2	2	1.66666666666667	0	0	0	0.333333333333333	0.333333333333333	0	-0.774451097804391	3	3	3	3	3	3	1
6	0	2	3	2.25	2	2.6	3	2.66666666666667	2	0	0	0	0	0	0	0.225548902195609	4	6	5	1	3	3	1
13	0	6	6	3	3	1.66666666666667	1.83333333333333	1.57142857142857	1.375	0	0	0	0.666666666666667	1	0.25	0.225548902195609	1	1	6	6	7	8	3
15	1	6	6	2.75	3	1.66666666666667	3	2.33333333333333	1.33333333333333	0	0	0	0.5	0	0	0.225548902195609	4	1	3	2	3	3	3
17	1	5	6	3	3	1.5	2	2	2	1	0	0	0.333333333333333	0.333333333333333	0	0.225548902195609	1	1	2	3	3	3	1
19	0	5	6	2.14285714285714	2.66666666666667	2.4	2.8	2.33333333333333	2.33333333333333	0	0	0	0.2	0.333333333333333	0.333333333333333	0.225548902195609	7	3	5	5	3	3	0
1	0	6	6	1	1.5	2	2	2	3	0	0	0	0	0.666666666666667	0	0.225548902195609	2	4	1	2	3	1	0
11	0	1	2	3	3	3	3	3	3	0	0	0	0	0	0	0.225548902195609	2	1	1	1	1	1	3
18	1	5	6	1.8	2.33333333333333	2	2	2.33333333333333	2	0	0	0	0	0	0	0.225548902195609	5	3	7	4	3	3	2
18	1	5	6	1	1.27272727272727	1.2	2	1.28571428571429	1	1	0.545454545454545	0.333333333333333	1	0.428571428571429	0.166666666666667	0.225548902195609	1	11	15	2	7	6	3
4	1	2	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
8	1	6	6	2.33333333333333	-99	-99	3	-99	-99	0	-99	-99	0	-99	-99	-0.774451097804391	3	0	0	1	0	0	2
14	0	2	2	1.5	1.42857142857143	1.66666666666667	2.14285714285714	2.33333333333333	1	0	0	0	0	0	0.5	0.225548902195609	4	7	6	7	3	2	3
13	0	6	6	3	1.66666666666667	3	3	3	3	0	0.333333333333333	0	0	0	0	0.225548902195609	1	3	1	1	1	1	3
18	1	5	6	2.2	1.16666666666667	3	2	2	2	0	0	0	1	1	0	0.225548902195609	5	6	1	1	3	1	3
2	0	6	6	3	3	1	2	1	2	0	0	0	0	0	0	0.225548902195609	1	1	1	2	2	1	0
5	0	2	3	-99	-99	-99	3	2	3	-99	-99	-99	0	1	0	0.225548902195609	0	0	0	1	1	1	3
16	1	5	5	2.2	2	2.66666666666667	2.25	2	2	0	0	0	0	0	0	-0.774451097804391	5	5	3	4	3	1	1
9	0	4	2	2.25	2.33333333333333	2.66666666666667	2.2	2	2	0	0	0	0.4	0	1	0.225548902195609	4	3	3	5	1	1	3
19	0	5	6	3	3	3	3	3	3	0	0	0	1	0	1	0.225548902195609	1	1	1	1	1	1	2
6	0	2	3	2.5	2.66666666666667	3	2.5	2	2	0	0	0	0.5	0.333333333333333	1	0.225548902195609	4	3	1	4	3	2	2
14	0	2	2	2.5	2.5	3	2	2	3	0	0	0	0	0	0	0.225548902195609	2	2	1	3	1	1	0
10	1	3	4	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-0.774451097804391	0	0	0	0	0	0	1
19	0	5	6	3	2	2.5	2.8	3	3	0	0	0	0	0.4	0.5	0.225548902195609	2	2	2	5	5	2	2
19	0	5	6	2	2	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	2	3	2	0	0	0	-99
1	0	6	6	3	3	3	3	3	3	0	1	1	1	1	1	0.225548902195609	1	1	1	1	1	1	1
18	1	5	6	3	3	3	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
12	1	4	4	2.33333333333333	2	2	-99	2	2	0	0	0	-99	0	0	-0.774451097804391	3	1	1	0	1	1	0
17	1	5	6	3	2.5	3	3	3	3	1	0	0	0	0	0	0.225548902195609	1	2	1	1	2	1	3
11	0	1	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
18	1	5	6	2	0.5	1	1.5	1	-99	0	0	0	0.5	0	-99	-0.774451097804391	1	2	1	2	2	0	0
16	1	5	5	2	1	1.5	1.33333333333333	1	1	1	0	0	0	0	0	-0.774451097804391	1	1	2	3	1	1	3
8	1	6	6	3	3	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
6	0	2	3	3	3	3	-99	-99	-99	0	0	0	-99	-99	-99	0.225548902195609	1	1	1	0	0	0	0
21	0	2	4	2	1	1	3	3	3	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	3
8	1	6	6	2	3	3	1.75	2	1.75	0	0	0	0.5	0.25	0.25	0.225548902195609	1	1	1	4	4	4	3
9	0	4	2	3	1.75	1	2	2	-99	0	0	0	0	0	-99	0.225548902195609	2	4	1	1	1	0	0
13	0	6	6	3	3	1.5	-99	-99	-99	0	0	0	-99	-99	-99	-0.774451097804391	1	1	2	0	0	0	1
5	0	2	3	2	2	2	2	2	2	0	1	1	0	1	0	0.225548902195609	2	1	1	1	1	1	3
15	1	6	6	1	2	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
6	0	2	3	3	2	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
15	1	6	6	2.25	2.5	3	3	2	2.5	0.25	0	0	0	0	0.5	0.225548902195609	4	4	1	2	2	2	0
14	0	2	2	3	1	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
1	0	6	6	1.5	2	2	2	2	2	0	0	0	1	1	1	0.225548902195609	2	1	2	3	3	1	2
14	0	2	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
4	1	2	2	2.5	3	3	3	3	2	0	0	0	0	0	0	0.225548902195609	2	1	3	2	2	1	1
14	0	2	2	3	1.5	1.5	3	1.5	2	0	0	0	0	0	0	0.225548902195609	1	2	2	1	2	1	0
1	0	6	6	2	2	2	2	2	1	0	1	1	1	0	0	0.225548902195609	1	1	1	1	1	1	3
18	1	5	6	3	3	3	3	3	3	0	0	0	1	1	0	0.225548902195609	1	1	1	1	1	1	3
13	0	6	6	2	1	1	1.5	1.33333333333333	1.5	0	0	0	0	0	0	0.225548902195609	1	1	1	2	3	2	0
21	0	2	4	3	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99	-99	1	0	0	0	0	0	-99
15	1	6	6	1	-99	3	1	1.5	1.5	0	-99	0	0	0	0	0.225548902195609	2	0	1	1	2	2	0
21	0	2	4	3	3	3	3	3	3	0	0	0	0	0	0	0.225548902195609	3	1	1	1	1	1	0
5	0	2	3	2.5	2.5	2.33333333333333	3	2.4	2	0.5	0	0	0	0.2	0	0.225548902195609	2	2	3	3	5	2	3
10	1	3	4	3	3	1.5	1	2	2	0	0	0	1	1	1	0.225548902195609	2	1	2	1	1	1	0
10	1	3	4	3	3	3	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
2	0	6	6	2.5	3	3	3	2	2	0	0	0	1	1	1	0.225548902195609	6	1	1	1	1	1	0
12	1	4	4	3	3	3	-99	-99	-99	0	0	0	-99	-99	-99	0.225548902195609	1	1	2	0	0	0	0
21	0	2	4	2.11111111111111	1	1.33333333333333	1.5	1	1	0	0	0	0	0	1	-0.774451097804391	9	2	3	2	2	1	1
8	1	6	6	3	3	1.28571428571429	1.66666666666667	1.75	1	0	0	0	0.666666666666667	0	0	0.225548902195609	1	1	7	3	4	2	0
13	0	6	6	3	3	3	2	2	3	0	0	0	0	0	1	0.225548902195609	1	1	1	1	1	1	0
5	0	2	3	3	3	3	-99	1.33333333333333	1.66666666666667	0	0	0	-99	0.333333333333333	0	0.225548902195609	1	1	1	0	3	3	0
3	1	6	6	3	3	2.5	3	2	3	0	0	0	1	1	1	-0.774451097804391	1	1	2	1	1	1	1
14	0	2	2	3	1.33333333333333	3	3	2	2	0	0.333333333333333	0	1	0	0	0.225548902195609	1	3	1	1	1	1	3
18	1	5	6	-99	3	3	-99	-99	-99	-99	0	0	-99	-99	-99	-99	0	1	1	0	0	0	-99
16	1	5	5	2	3	2	3	3	3	0	0	0	0	0	0	0.225548902195609	2	1	1	1	1	1	1
7	1	6	6	3	2.5	3	3	3	3	1	0	0	1	1	1	-0.774451097804391	1	2	1	1	1	1	3
3	1	6	6	2	3	3	2	2	2	0	0	0	0	1	1	-0.774451097804391	1	1	1	1	1	1	3
21	0	2	4	2	2	3	1	2	2	0	0	0	0	1	0	0.225548902195609	1	1	1	1	1	1	0
17	1	5	6	2	2	2.66666666666667	2.33333333333333	2.25	3	0	0	0.333333333333333	1	0.75	0.666666666666667	0.225548902195609	3	4	3	3	4	3	2
9	0	4	2	2	-99	2	2	2	-99	0	-99	0	0.333333333333333	1	-99	0.225548902195609	1	0	1	3	1	0	0
20	1	3	3	3	2	2.25	-99	-99	-99	0	0	0	-99	-99	-99	-99	4	6	4	0	0	0	-99
8	1	6	6	3	2.2	2	3	2.66666666666667	2.66666666666667	0	0	0	1	1	0.666666666666667	-0.774451097804391	1	5	10	1	3	3	3
9	0	4	2	3	2	-99	2	1	2	0	0	-99	0	0	0	0.225548902195609	1	1	0	1	1	1	0
11	0	1	2	3	3	3	3	2.75	3	0	0	0	0.8	0.75	1	0.225548902195609	1	1	1	5	4	2	3
18	1	5	6	2	1.6	1	3	1.4	1	0	0	0	0	0	0	-0.774451097804391	1	5	5	1	5	2	1
18	1	5	6	3	1.5	1.5	2.25	1.66666666666667	1	0	0	0	0.25	0.666666666666667	0	0.225548902195609	1	2	2	4	3	1	1
9	0	4	2	3	3	2	3	2	2	0	1	0	0	1	0	-1.77445109780439	1	1	1	1	1	1	2
4	1	2	2	2	3	2	2	1.5	1	1	0	0	0	0	0	0.225548902195609	1	1	1	1	4	2	0
17	1	5	6	2	2	2	2	3	3	1	0	0	0	1	1	-0.774451097804391	1	1	1	1	1	1	2
11	0	1	2	2	1.66666666666667	1	2	2	2	0	0	0	0	0	0	-0.774451097804391	1	6	3	1	1	1	2
8	1	6	6	3	3	3	2	3	3	0	0	0	1	0.5	1	0.225548902195609	1	1	1	1	2	1	3
21	0	2	4	2	1	2	-99	-99	-99	1	0	0	-99	-99	-99	0.225548902195609	1	1	1	0	0	0	0
20	1	3	3	3	2	2	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
2	0	6	6	3	2	1.2	2.5	2	1.5	0	0	0	0	0	0	-0.774451097804391	1	4	5	2	1	2	0
17	1	5	6	3	2	2.5	2	1.5	1.33333333333333	0	0	0	0	0.5	0	0.225548902195609	1	1	2	1	2	3	0
5	0	2	3	3	3	1	2	3	1	0	0	0	0	0	0	-0.774451097804391	1	1	1	5	1	1	1
17	1	5	6	3	1.33333333333333	1.8	3	3	3	0	0	0	0	0.666666666666667	0	0.225548902195609	1	12	10	1	3	2	3
18	1	5	6	3	3	2.5	2	2	3	0	0	0	0	0	0	0.225548902195609	1	1	2	1	1	1	2
12	1	4	4	2	2	1.25	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	4	4	0	0	0	-99
18	1	5	6	3	3	2.5	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	2	2	0	0	0	-99
8	1	6	6	1	1.5	1.5	1.66666666666667	1.5	1.66666666666667	1	0	0	0.666666666666667	0.5	0.333333333333333	0.225548902195609	1	4	4	3	2	3	3
2	0	6	6	3	1	3	3	3	3	0	0	0	1	1	1	0.225548902195609	1	1	1	4	2	1	0
19	0	5	6	3	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99	-99	1	0	0	0	0	0	-99
13	0	6	6	2	2	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	2	2	0	0	0	-99
6	0	2	3	3	3	3	-99	-99	-99	0.5	0	1	-99	-99	-99	-99	2	1	1	0	0	0	-99
10	1	3	4	3	3	3	3	3	3	0	0	0	0	1	0	0.225548902195609	1	1	1	1	1	1	0
17	1	5	6	3	3	3	-99	3	-99	0	0	1	-99	0	-99	0.225548902195609	1	1	1	0	1	0	2
18	1	5	6	1.75	2	1.2	-99	-99	-99	0.25	0	0	-99	-99	-99	-99	4	2	5	0	0	0	-99
2	0	6	6	2.33333333333333	2	2	2	1	2	0	0	0	0	0	0	0.225548902195609	3	1	1	2	2	2	1
19	0	5	6	3	2	3	2	3	2	1	0	0	1	0	0	0.225548902195609	1	1	1	1	1	1	3
7	1	6	6	3	3	3	3	3	3	1	0	0	0	0	0	0.225548902195609	1	1	1	2	1	1	3
4	1	2	2	-99	-99	3	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	0	0	1	0	0	0	-99
13	0	6	6	3	3	2	3	1	1	0	0	0	0	0	0	-0.774451097804391	1	1	1	1	1	1	0
14	0	2	2	3	3	3	3	2	2	0	0	0	0	0	0	-0.774451097804391	1	1	1	1	1	1	0
21	0	2	4	3	2.5	3	3	3	3	0	0	0	0	0	0	0.225548902195609	1	2	1	1	1	1	3
3	1	6	6	3	3	2	2	1	1	0	0	0	0	0	0	0.225548902195609	1	1	2	1	1	1	0
1	0	6	6	1.66666666666667	2	0	2	2	1	0	0	0	0	0	0	0.225548902195609	3	1	1	1	1	1	0
1	0	6	6	3	3	2	3	3	1	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	0
18	1	5	6	2.8	3	3	3	3	3	0	0	0	1	0	0	0.225548902195609	5	2	2	3	2	2	3
15	1	6	6	2	2	1	2	2	2	0	0	0	1	1	1	0.225548902195609	1	1	1	1	1	1	3
15	1	6	6	1.33333333333333	2	2	1.66666666666667	1	1	0	0	0	0	0	0	0.225548902195609	3	1	2	3	1	1	0
6	0	2	3	1	2	2	3	3	3	0	0	0	0.5	0	0	-0.774451097804391	1	1	2	2	1	1	1
11	0	1	2	3	2	3	2	1	1.5	0	0	0	0	0	0	0.225548902195609	1	2	1	1	4	2	1
17	1	5	6	3	2	3	-99	2	2	0	0	0	-99	0.25	1	0.225548902195609	1	1	1	0	4	1	3
1	0	6	6	3	3	3	3	3	2	1	1	1	1	0	1	-0.774451097804391	1	1	1	1	1	1	3
10	1	3	4	2	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99	-0.774451097804391	1	0	0	0	0	0	0
8	1	6	6	1.8	1.75	1.25	-99	-99	-99	0	0	0	-99	-99	-99	-99	5	4	4	0	0	0	-99
9	0	4	2	3	3	3	2.5	2.33333333333333	3	0	0	0	0.5	0	0	-0.774451097804391	1	1	1	2	3	1	1
-99	-99	-99	-99	-99	3	3	-99	-99	-99	-99	0	0	-99	-99	-99	-99	0	1	1	0	0	0	-99
19	0	5	6	1	1	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
1	0	6	6	-99	-99	2	2	1	2	-99	-99	0	0	0	0	0.225548902195609	0	0	1	1	1	1	3
5	0	2	3	3	2	2	3	2	1	0	0	0	0	1	0	-0.774451097804391	1	1	1	1	1	1	0
8	1	6	6	2	1.5	1	2	2.33333333333333	3	0	0	0	0.6	0.333333333333333	0	0.225548902195609	3	2	2	5	3	1	3
2	0	6	6	3	2.66666666666667	3	3	3	3	0	0	0	1	1	1	0.225548902195609	3	3	1	1	1	1	3
-99	-99	-99	-99	3	1	1.5	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	2	0	0	0	-99
15	1	6	6	2.5	1	1.4	1.33333333333333	1.5	1.5	0	0	0	0	0	0	0.225548902195609	2	4	5	3	4	2	1
14	0	2	2	3	1.85714285714286	1.25	1.88888888888889	1.4	1	1	0	0	0	0	0	0.225548902195609	1	7	12	9	10	3	0
9	0	4	2	2	2	2.25	3	3	3	0	0	0	1	1	1	0.225548902195609	1	1	4	1	1	1	2
15	1	6	6	3	3	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
21	0	2	4	3	1	2	2.33333333333333	2	3	1	0	0	0	0	0	0.225548902195609	1	1	1	3	1	1	2
15	1	6	6	3	2	3	2.5	-99	-99	1	0	0	0	-99	-99	-0.774451097804391	1	1	1	4	0	0	1
9	0	4	2	2	3	3	3	2	1	0	0	1	0	0	0	-0.774451097804391	2	1	1	1	1	1	0
20	1	3	3	2.66666666666667	2.5	2.75	2.75	2.66666666666667	3	0	0	0	0.75	1	0.333333333333333	0.225548902195609	3	8	4	4	6	3	3
2	0	6	6	3	3	3	2	1	1	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	0
4	1	2	2	3	3	3	2.33333333333333	2.5	2	0	0	0	0.333333333333333	0	1	0.225548902195609	2	1	1	3	2	1	3
9	0	4	2	3	3	3	3	3	3	0	0	0	1	1	1	0.225548902195609	1	1	1	1	1	1	2
9	0	4	2	2.6	2.25	3	2	3	2	0	0	0	1	1	1	0.225548902195609	5	4	1	1	1	1	1
18	1	5	6	3	2	1.25	-99	1.75	2.25	0	0	0	-99	0	0	-0.774451097804391	1	1	4	0	4	4	0
21	0	2	4	2	1	0	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	2	1	0	0	0	-99
2	0	6	6	3	1	2	1	3	1	0	0	0	1	0	0.5	0.225548902195609	1	2	2	1	1	2	3
18	1	5	6	3	2.5	3	3	3	3	0	0	0	1	0	1	0.225548902195609	2	2	2	1	1	1	0
13	0	6	6	2.5	2	3	2	1.75	2	0.25	0	0	0.166666666666667	0	0	0.225548902195609	4	1	1	6	4	1	2
6	0	2	3	3	3	3	3	2	2	0	1	0	1	1	1	0.225548902195609	1	1	1	1	1	1	0
12	1	4	4	3	3	1.5	1.66666666666667	1.33333333333333	1.5	0	0	0	0	0	0.5	-1.77445109780439	1	1	2	3	3	2	3
7	1	6	6	3	2.5	2.33333333333333	-99	-99	-99	0	0.5	0	-99	-99	-99	-99	3	2	3	0	0	0	-99
11	0	1	2	2.5	3	3	3	2	2	0	0	0	0	0	0	0.225548902195609	2	1	1	1	1	1	0
2	0	6	6	2.25	3	3	2	2	3	0	0	0	0	0	0	0.225548902195609	4	1	1	1	1	1	0
9	0	4	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
9	0	4	2	1	-99	1.66666666666667	3	2.25	-99	1	-99	0	0	0.25	-99	0.225548902195609	1	0	3	1	4	0	1
7	1	6	6	2	3	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
9	0	4	2	3	2	3	2.5	2	2	0	1	0	0.5	0	0	0.225548902195609	1	1	1	2	1	1	0
14	0	2	2	2.2	2.33333333333333	1.75	2	2.33333333333333	3	0	0	0	0	0	0	0.225548902195609	5	3	4	3	3	1	2
11	0	1	2	2.5	1.5	3	2	2.33333333333333	3	0	0	0	0	0	0	-0.774451097804391	2	2	2	3	3	2	0
6	0	2	3	3	3	3	3	3	3	0	0	0	0	0	0	-0.774451097804391	2	1	1	1	1	1	1
14	0	2	2	3	3	3	3	3	3	0	0	1	0	0	0	0.225548902195609	1	1	1	1	1	1	0
11	0	1	2	3	1.16666666666667	1.25	3	1.6	1.25	1	0	0	0	0.2	0	0.225548902195609	1	6	4	1	5	4	2
15	1	6	6	2	1	-99	2	2	1	0	0	-99	0	0	0	0.225548902195609	1	1	0	1	1	1	1
13	0	6	6	3	3	3	3	2.33333333333333	3	0	0	0	0	0	0	0.225548902195609	1	1	1	1	3	1	2
16	1	5	5	2	2	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
