21	0	4	2	0	0	0	0	0	0	0	2	2	1.66666666666667	2	1	1	401	481	493
4	1	2	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
14	0	2	2	0	0	0	0	0	0	1	2.75	1	2.33333333333333	6	5	3	767.666666666667	882.8	828
12	1	4	4	0	0	0	0	0	0	1	2.75	2	2.5	4	6	3	199.5	103.833333333333	110
6	0	3	2	0	0	0	0	0	-99	0	2	2	2	1	1	0	175	169	-99
20	1	3	3	0	0	0	0	1	0	0	2	2	2.66666666666667	1	1	1	384	407	476
7	1	6	6	0	0	0	1	1	1	3	3	2	3	1	1	1	1278	1142	883
13	0	6	6	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
11	0	2	1	0	0	0	0	0	0	0	2.5	2	2.83333333333333	1	2	2	274	202.5	223
8	1	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
2	0	6	6	0	0	0	0	0	0	2	2	1	2.33333333333333	1	1	1	453	342	182
6	0	3	2	0	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
14	0	2	2	0	0	0	0	0	0	1	3	1	2.33333333333333	1	1	1	355	244	343
14	0	2	2	0	0	0	0	0	0	0	2.25	2	2.33333333333333	1	1	3	617	696	519
14	0	2	2	-99	0	0	0	0	0	0	2	2	2.66666666666667	2	2	3	203.5	207.5	349.333333333333
20	1	3	3	1	0	0	0.5	1	0	3	3.75	2	3.33333333333333	6	1	5	139.333333333333	409	76
21	0	4	2	0	0.166666666666667	0	0	0	0	3	3.5	2	2.66666666666667	4	4	3	222.75	166.75	278.666666666667
1	0	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
16	1	5	5	0	0	0	0	1	1	0	2.25	2	1.5	1	2	1	1120	698.5	727
14	0	2	2	0	0	0	0	0	0	3	4	2	3.33333333333333	1	1	1	544	220	385
5	0	3	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
20	1	3	3	0	0.333333333333333	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
6	0	3	2	1	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
15	1	6	6	-99	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
11	0	2	1	0	0	0	1	1	0	0	2	2	2.33333333333333	1	1	3	630	413	104
10	1	4	3	0	0	0	-99	0	0	0	2.5	2	1.83333333333333	0	3	1	-99	115.666666666667	149
13	0	6	6	0	0	0	0.5	0.25	0	3	2.25	2	3.33333333333333	2	8	2	284	183.75	370
10	1	4	3	0	0	0	0	0	0	3	3.25	2	2.33333333333333	1	2	2	2183	1062	505
11	0	2	1	1	0	0	0	0	0	1	2.75	2	2.83333333333333	1	1	1	398	412	459
16	1	5	5	0	1	-99	0	1	0	1	3.5	2	2.5	1	1	4	715	504	114
3	1	6	6	0	0	0	0	1	0	0	3	2	3.16666666666667	1	1	1	498	478	498
16	1	5	5	0	0	0	0	0	0	0	1	1	1	1	1	1	109	156	95
17	1	6	5	0	0	0	0	0.7	0.5	2	3	2	2.66666666666667	1	10	4	866	150.9	151.75
18	1	6	5	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
2	0	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
18	1	6	5	0	0	0	0	0	0	0	3.75	2	2.5	3	8	3	337.666666666667	230.25	178
20	1	3	3	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
13	0	6	6	0	0	0	1	0	0	2	3	2	3	1	1	3	1006	872	178
5	0	3	2	0.5	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
5	0	3	2	-99	-99	-99	1	0	0	0	2	2	1.83333333333333	1	2	1	779	436	683
15	1	6	6	0	0	0	1	1	1	3	4	2	2.83333333333333	3	1	1	350.333333333333	549	370
1	0	6	6	0	0	0	1	1	1	0	2.25	2	1.83333333333333	2	2	1	704	721	793
14	0	2	2	0	0	0	1	1	0	1	2.75	2	2.33333333333333	1	2	2	464	415.5	441
9	0	2	4	0	0	0	0	0.142857142857143	0.333333333333333	3	2.75	2	2.66666666666667	4	7	3	127	58.4285714285714	51.3333333333333
11	0	2	1	0	0	0	-99	0	0.666666666666667	2	3.25	2	2.83333333333333	0	1	3	-99	1118	464
19	0	6	5	0	0	0	0.25	0	0	3	3	1	2.5	4	1	1	378.5	761	456
14	0	2	2	0	0	0	0	0	0	0	2.5	2	1.16666666666667	2	8	4	23.5	42.75	47.5
8	1	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
16	1	5	5	0	0	0.2	0.666666666666667	0.5	0	3	3.25	2	3.33333333333333	3	2	2	509	473.5	241
4	1	2	2	0	-99	-99	0	0	0	0	2	1	1.66666666666667	5	1	2	240.6	757	98.5
18	1	6	5	0.125	0	0	0.25	0	0	0	2	2	3.16666666666667	4	4	4	217.25	213.75	244.75
19	0	6	5	0	0	0	0.5	1	0	0	3	2	2.83333333333333	2	1	1	477.5	881	580
17	1	6	5	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
17	1	6	5	0	0	0	0.5	0.333333333333333	0	1	3	2	2.33333333333333	2	6	5	474	242	206.8
5	0	3	2	0	0	0	0.166666666666667	0	0	0	4	2	1.5	6	1	1	123.833333333333	307	328
17	1	6	5	0	0	0	0.916666666666667	0.6	0.9	3	2.75	2	1.83333333333333	12	5	10	120.416666666667	143	45
7	1	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
2	0	6	6	0	0	0	1	0	0.5	2	3	1	2.33333333333333	2	1	4	394	336	237
12	1	4	4	0	0	0	0	0	0	2	2.75	1	1.83333333333333	1	1	1	465	738	524
-99	-99	-99	-99	0	1	0	0	0	0	-99	-99	-99	-99	1	1	1	2593	751	1551
2	0	6	6	-99	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
2	0	6	6	0	0	0	1	1	1	1	3	2	2.83333333333333	1	4	1	1042	267.5	972
2	0	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
5	0	3	2	0	0	0	0	0	0.2	0	3.75	2	2.66666666666667	8	7	5	233.75	156.571428571429	105.6
17	1	6	5	0	-99	-99	0.333333333333333	0	1	3	3	2	3.5	3	3	1	331	360.666666666667	1006
12	1	4	4	0	0	0	-99	0	-99	3	2.75	2	2.5	0	1	0	-99	341	-99
7	1	6	6	-99	0	0	1	-99	1	3	3	2	3.33333333333333	1	0	1	591	-99	491
14	0	2	2	0	0	0	0	0	0	1	2.5	1	1.83333333333333	2	3	2	206	263.666666666667	254.5
7	1	6	6	0.2	-99	-99	0	0	-99	3	2.75	2	2.5	1	1	0	1087	952	-99
1	0	6	6	0	0	0	1	1	1	1	2	2	2.16666666666667	1	1	1	1258	427	476
13	0	6	6	0	0	0	0	0	-99	0	2.5	2	2.5	1	1	0	250	300	-99
18	1	6	5	0	0	0	1	1	1	0	1.25	2	2.16666666666667	8	4	3	749.75	650.75	208.333333333333
8	1	6	6	0	0	0	0	0	-99	0	2.75	2	2.83333333333333	2	2	0	164	201	-99
20	1	3	3	0	0	0	0	0	0	0	3	2	3	2	2	1	392.5	244.5	201
12	1	4	4	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
10	1	4	3	0.5	0	0	0	0	0	0	1.75	2	2.33333333333333	1	1	1	704	575	301
19	0	6	5	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
4	1	2	2	0	0	0	0	0.333333333333333	0	3	2.75	2	2.16666666666667	1	3	2	558	305	281.5
4	1	2	2	0	0	0	0	0	0	0	1.75	2	1.83333333333333	1	6	3	1169	142.833333333333	144
15	1	6	6	0	0	0	0	0	0	0	1.25	2	1.83333333333333	1	1	1	812	811	847
4	1	2	2	1	0	1	1	0.2	0	1	3	2	2.83333333333333	1	5	1	193	130.6	735
7	1	6	6	0	0	0	1	1	1	3	3	1	2.66666666666667	1	1	1	1709	1427	1420
12	1	4	4	0	0	0	0.333333333333333	0	0	3	2	2	2.33333333333333	3	3	3	112.333333333333	151.333333333333	127
19	0	6	5	1	0.5	1	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
4	1	2	2	0	0	0	-99	-99	0	1	3	2	2.5	0	0	1	-99	-99	723
3	1	6	6	0	0	0	1	1	0	0	3	2	2	1	1	1	316	310	172
7	1	6	6	0	0	0	1	0	0	2	3.5	2	3.5	1	2	1	1697	313	522
6	0	3	2	0.111111111111111	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
10	1	4	3	0	0	0	1	0	0	0	2.25	2	1.5	1	1	1	236	726	333
12	1	4	4	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
6	0	3	2	1	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
3	1	6	6	0	0	1	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
8	1	6	6	1	0	-99	1	-99	-99	0	2.25	2	1.66666666666667	1	0	0	204	-99	-99
13	0	6	6	0	0	0	-99	-99	-99	0	-99	2	-99	0	0	0	-99	-99	-99
17	1	6	5	0	0	0	-99	-99	-99	0	2.5	2	1.5	0	0	0	-99	-99	-99
21	0	4	2	0	0	0	0	0	0	1	3	2	2.5	4	1	1	327.75	1038	545
12	1	4	4	0	0	0	0	0.166666666666667	0	3	2.75	2	2.5	8	6	1	316.25	268.333333333333	1209
10	1	4	3	0	0	0	0	0	0	0	2.75	2	2.16666666666667	6	1	1	179.166666666667	210	160
14	0	2	2	0	0	0	0	0.2	0	0	2.5	2	2.33333333333333	6	5	5	136.166666666667	164.2	106.6
19	0	6	5	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
21	0	4	2	0	0	0	0	0	0	3	1.25	2	1.33333333333333	1	1	1	989	3137	1798
1	0	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
13	0	6	6	0	0	0	0	0	0	0	1.75	2	2.16666666666667	2	1	1	151	156	155
2	0	6	6	0	0.5	1	1	1	1	1	3	2	3	2	1	1	543	1151	618
15	1	6	6	0	0	0.142857142857143	0.333333333333333	0.142857142857143	0.333333333333333	0	2	2	2.33333333333333	3	7	3	213	307	171.333333333333
18	1	6	5	0	0	0	0.25	0.25	0	3	3	2	2	4	4	2	336.75	349.5	281
12	1	4	4	0	0	0	0.5	0	1	0	2.25	2	2.66666666666667	2	2	1	172.5	358.5	470
8	1	6	6	0	0	0	1	1	1	3	4	2	3.83333333333333	3	1	1	695.333333333333	1273	1058
9	0	2	4	0	0	0	0	1	0.5	3	4	1	3.5	1	1	2	588	635	177
16	1	5	5	0	0	0	0	0	0	0	3	2	2.83333333333333	3	1	1	290	782	418
7	1	6	6	-99	-99	-99	-99	-99	-99	3	-99	2	-99	0	0	0	-99	-99	-99
2	0	6	6	0.142857142857143	0	0.2	-99	1	0.5	2	2.75	2	3	0	2	2	-99	732	931
10	1	4	3	0	0	0	0.5	0	0	3	2	2	2.33333333333333	2	1	1	307.5	436	548
6	0	3	2	0	0	0	0	0	0.5	0	1.5	2	2.33333333333333	3	1	2	143	373	160
2	0	6	6	0	0	0	1	1	1	0	4	2	1.8	1	1	1	399	705	634
7	1	6	6	0	0	0	0	0	0	3	4	2	3	1	1	1	798	1031	835
10	1	4	3	0	0	0	0	0	0	0	2.25	1	1.83333333333333	1	1	1	1059	1369	592
17	1	6	5	0	0	0.666666666666667	1	1	0.25	3	2.75	2	3	3	4	4	374	266.75	218.5
3	1	6	6	0	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
8	1	6	6	0	0	0	1	1	1	3	2.25	2	2.83333333333333	1	1	1	547	491	491
13	0	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
17	1	6	5	0	0	-99	-99	-99	-99	0	1	2	1	0	0	0	-99	-99	-99
21	0	4	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
-99	-99	-99	-99	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
17	1	6	5	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
17	1	6	5	0	0	0	0	0	0	2	3.5	2	2.33333333333333	4	3	2	151.75	207.333333333333	318
14	0	2	2	0	0	0	0.166666666666667	0	0	0	2	1	2.83333333333333	6	4	4	274.333333333333	228.75	265
15	1	6	6	0	0	0	0	0	-99	1	3.25	2	2.5	3	2	0	349.666666666667	1024	-99
4	1	2	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
13	0	6	6	0	0	0	0	0	0	2	3	2	2.66666666666667	1	1	1	452	221	100
14	0	2	2	0	0	0	0	0	0	1	2	2	3	1	1	2	419	237	196
9	0	2	4	0	0	0	1	1	0.8	3	2.75	2	2.5	7	6	5	72.8571428571429	184.333333333333	96.4
9	0	2	4	0.2	0	0	0.666666666666667	0.571428571428571	0	3	2.75	2	2	6	7	6	163.166666666667	163.714285714286	122.166666666667
15	1	6	6	0	0	0	0.142857142857143	1	0	0	3	2	2.66666666666667	7	1	1	163.428571428571	880	795
19	0	6	5	0	0	0	1	-99	-99	2	3	2	2.33333333333333	1	0	0	1511	-99	-99
11	0	2	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
7	1	6	6	0.2	0	0	0.166666666666667	-99	-99	3	3	2	3.5	6	0	0	103	-99	-99
14	0	2	2	0	0	0	-99	0	0	2	3	2	2.5	0	3	3	-99	907.333333333333	481.5
7	1	6	6	0	0	0	-99	0.666666666666667	1	0	2	2	2.33333333333333	0	3	1	-99	618.666666666667	1015
4	1	2	2	0	-99	0	0	-99	-99	0	2.5	1	2	3	0	0	132.666666666667	-99	-99
14	0	2	2	-99	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
5	0	3	2	0	0	0	0	0	0	3	3.5	2	2.83333333333333	1	1	1	754	567	666
21	0	4	2	0	0	0	0	1	0	2	-99	2	3.83333333333333	1	1	3	154	289	74
15	1	6	6	0	0	0	-99	-99	-99	0	2	2	1	0	0	0	-99	-99	-99
11	0	2	1	0	0	0	-99	1	0	2	2.75	2	2.5	0	1	2	-99	1063	225
6	0	3	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
-99	-99	-99	-99	0	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
7	1	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
2	0	6	6	0.333333333333333	0	0	0	0.5	0	0	3	1	1.83333333333333	4	4	3	117.25	89.5	168.333333333333
2	0	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
5	0	3	2	0	0	0	0	0	0	3	3	2	2.83333333333333	1	1	2	260	279	197
20	1	3	3	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
8	1	6	6	0	0	0	1	1	1	0	3.25	2	3	1	1	1	1031	1329	1124
6	0	3	2	0	0	0	0	0	0	1	2.25	2	1.83333333333333	1	3	1	746	200.666666666667	383
2	0	6	6	0	0	0	0.4	0	0.5	1	3	2	2.66666666666667	5	2	2	237	708.5	735
11	0	2	1	0	0	0	0.8	0.75	0.166666666666667	1	1.75	2	2	5	4	6	297.2	280	128.833333333333
7	1	6	6	0	0	0	1	0.666666666666667	1	1	3.25	2	2	1	3	4	485	110.666666666667	38
3	1	6	6	0	0	0	1	1	1	2	2.25	2	2.83333333333333	4	3	2	451.75	580	550.5
14	0	2	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
2	0	6	6	0	1	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
11	0	2	1	0	0	0	0	0.5	0.5	3	3	2	2.83333333333333	4	2	2	228.5	503.5	235
12	1	4	4	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
16	1	5	5	1	0	0	1	0	0	3	2.5	2	3.33333333333333	1	1	1	456	367	341
3	1	6	6	0	0.5	0	0.714285714285714	0	0	0	2.25	2	2.83333333333333	7	5	3	218.142857142857	276	499.333333333333
5	0	3	2	0	0	0	0	0.666666666666667	0	3	3	2	2.66666666666667	3	3	2	245.333333333333	143.333333333333	80
6	0	3	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
1	0	6	6	0	0	0.5	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
1	0	6	6	0	0	0	0	0	1	0	2.75	1	2.33333333333333	1	1	1	469	450	416
8	1	6	6	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
6	0	3	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
2	0	6	6	0	0	0	0.5	1	0	1	3	2	3.83333333333333	2	1	2	346.5	678	507
6	0	3	2	0	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
11	0	2	1	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
5	0	3	2	0	0	0	1	0	0	3	2.25	2	3.33333333333333	3	3	3	312.666666666667	289.333333333333	356
15	1	6	6	0	0	0	0	0	0	0	2.25	1	2	1	2	2	214	186.5	178.5
2	0	6	6	0.25	0	0	1	1	1	0	2.25	2	2.5	1	1	1	576	484	675
4	1	2	2	0	0	0	0.5	1	0.5	3	3	1	2.66666666666667	2	2	2	317	309	179
17	1	6	5	0	0	0	0	0	0.5	1	3	2	2.5	3	3	2	198.666666666667	186.333333333333	226
13	0	6	6	0	0	0	0	0	0	0	2.25	2	2	1	1	1	756	798	743
2	0	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
13	0	6	6	0.1	0.142857142857143	0	0.333333333333333	0	0	1	3	2	3.16666666666667	6	4	4	263.833333333333	312.5	205.75
6	0	3	2	0	0	0	0.25	0	0	0	3.25	1	3.16666666666667	4	4	2	155.75	107.25	167
11	0	2	1	0	0	0	0	0	0	3	1	2	1	1	1	1	603	523	332
19	0	6	5	0	0	0	0	0	0	2	3.5	2	3.16666666666667	2	1	1	563	869	640
20	1	3	3	0	0	0	0	0	0.25	3	3	2	2	5	1	4	275.8	825	194
6	0	3	2	0	0	0	0	0	0	1	3	1	2	3	12	4	182	122.083333333333	97.5
17	1	6	5	0	0	0	0.25	0	0	1	4	2	3	4	2	1	216.25	280.5	440
2	0	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
3	1	6	6	0	0	0	0	0.666666666666667	0	3	4	1	2.33333333333333	2	3	1	707	446.333333333333	406
4	1	2	2	0.333333333333333	0	0	1	0	0	2	2.5	2	2.66666666666667	1	4	1	957	149.25	496
13	0	6	6	0	0	0	-99	0	0	0	2.25	1	1.83333333333333	0	1	2	-99	421	153.5
16	1	5	5	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
1	0	6	6	0	0	0	1	0.5	1	3	2.5	2	3.5	1	2	1	682	393.5	404
18	1	6	5	0	0	0.166666666666667	1	1	1	0	2	2	1.83333333333333	3	1	1	610	694	390
17	1	6	5	0	0	0	0.5	0	0	1	2.75	1	2.83333333333333	2	2	1	226.5	256	256
12	1	4	4	0	0	0	0	0	0	2	3	1	2	1	3	1	617	161.333333333333	414
18	1	6	5	0	0	0	-99	1	0	3	4	2	3.83333333333333	0	1	1	-99	422	366
2	0	6	6	0	0	0	0.857142857142857	1	1	0	2.25	1	2.5	7	4	3	620.571428571429	515.5	525
21	0	4	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
13	0	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
7	1	6	6	0	0	-99	0	0	0	3	3	1	2.5	1	2	2	421	283	184
3	1	6	6	0	0	-99	0	0	0	2	2.75	2	1.83333333333333	1	1	1	9	20	15
1	0	6	6	0	0	0	1	1	1	0	2.5	2	2.33333333333333	3	3	3	514.333333333333	511.333333333333	632.666666666667
16	1	5	5	0	0	0.25	0	1	0	3	2	2	1.66666666666667	1	1	1	734	426	619
1	0	6	6	0	0	0	1	1	-99	0	1.75	2	2	3	2	0	375.333333333333	604.5	-99
18	1	6	5	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
18	1	6	5	0	0	0	1	1	1	1	1.25	2	2.66666666666667	1	1	1	517	783	550
9	0	2	4	1	1	0	0	1	1	0	2	1	1.6	1	1	1	359	396	271
3	1	6	6	0	0	0	0	0	0	1	-99	2	2.6	1	1	1	158	106	243
14	0	2	2	0	0	0	0	0	0	1	3	2	2.16666666666667	4	4	3	171.25	140.25	96.6666666666667
16	1	5	5	0	0	0	0	0	0	0	3	1	2.33333333333333	1	1	2	457	439	120
6	0	3	2	0	0.5	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
12	1	4	4	0	0	1	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
10	1	4	3	0	0	0	0	0	0	3	3	2	1.66666666666667	1	1	1	838	910	909
5	0	3	2	0	0	0	0.333333333333333	0.333333333333333	0	1	2.25	1	2.33333333333333	3	3	3	137.333333333333	140.666666666667	77
6	0	3	2	0	0	0	0	0	0	1	3	2	3.16666666666667	1	3	3	1986	545.666666666667	209
13	0	6	6	0	0	0	0.666666666666667	1	0.25	3	2	2	1.5	6	7	8	147	97.7142857142857	181
15	1	6	6	0	0	0	0.5	0	0	3	3.25	2	3.5	2	3	3	757.5	504.333333333333	623
17	1	6	5	1	0	0	0.333333333333333	0.333333333333333	0	1	3	2	2.83333333333333	3	3	3	284	217.666666666667	348
19	0	6	5	0	0	0	0.2	0.333333333333333	0.333333333333333	0	2.75	2	3.16666666666667	5	3	3	288.4	612	585
1	0	6	6	0	0	0	0	0.666666666666667	0	0	1.75	2	2.16666666666667	2	3	1	117	143.333333333333	292
11	0	2	1	0	0	0	0	0	0	3	2.25	2	2.33333333333333	1	1	1	664	463	483
18	1	6	5	0	0	0	0	0	0	2	2.5	2	2.66666666666667	4	3	3	436.5	704	287
18	1	6	5	1	0.545454545454545	0.333333333333333	1	0.428571428571429	0.166666666666667	3	3	2	2.5	2	7	6	171	82.5714285714286	106.5
4	1	2	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
8	1	6	6	0	-99	-99	0	-99	-99	2	3	1	2	1	0	0	642	-99	-99
14	0	2	2	0	0	0	0	0	0.5	3	2.75	2	1.83333333333333	7	3	2	142.714285714286	150	96.5
13	0	6	6	0	0.333333333333333	0	0	0	0	3	2.33333333333333	2	2.33333333333333	1	1	1	1141	879	786
18	1	6	5	0	0	0	1	1	0	3	3	2	2.66666666666667	1	3	1	619	163	248
2	0	6	6	0	0	0	0	0	0	0	4	2	1.66666666666667	2	2	1	185	212	175
5	0	3	2	-99	-99	-99	0	1	0	3	3.75	2	3	1	1	1	1266	833	712
16	1	5	5	0	0	0	0	0	0	1	3	1	2.33333333333333	4	3	1	201.75	321	434
9	0	2	4	0	0	0	0.4	0	1	3	4	2	3.83333333333333	5	1	1	388.2	955	1014
19	0	6	5	0	0	0	1	0	1	2	3.25	2	2.66666666666667	1	1	1	1848	1664	1012
6	0	3	2	0	0	0	0.5	0.333333333333333	1	2	3.5	2	2.5	4	3	2	470.5	540	522
14	0	2	2	0	0	0	0	0	0	0	3	2	2.16666666666667	3	1	1	503.333333333333	1095	2195
10	1	4	3	-99	-99	-99	-99	-99	-99	1	2.5	1	2.33333333333333	0	0	0	-99	-99	-99
19	0	6	5	0	0	0	0	0.4	0.5	2	2.75	2	2.5	5	5	2	434	576	586
19	0	6	5	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
1	0	6	6	0	1	1	1	1	1	1	4	2	2.83333333333333	1	1	1	1188	807	767
18	1	6	5	1	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
12	1	4	4	0	0	0	-99	0	0	0	1.25	1	2.66666666666667	0	1	1	-99	1166	373
17	1	6	5	1	0	0	0	0	0	3	3.25	2	1.16666666666667	1	2	1	1793	1669	827
11	0	2	1	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
18	1	6	5	0	0	0	0.5	0	-99	0	2.75	1	2	2	2	0	55	48	-99
16	1	5	5	1	0	0	0	0	0	3	3	1	2.83333333333333	3	1	1	86.3333333333333	47	57
8	1	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
6	0	3	2	0	0	0	-99	-99	-99	0	2	2	1.66666666666667	0	0	0	-99	-99	-99
21	0	4	2	0	0	0	0	0	0	3	3.75	2	3.33333333333333	1	1	1	888	713	647
8	1	6	6	0	0	0	0.5	0.25	0.25	3	3.25	2	2.33333333333333	4	4	4	378.5	417.25	349.25
9	0	2	4	0	0	0	0	0	-99	0	-99	2	-99	1	1	0	229	282	-99
13	0	6	6	0	0	0	-99	-99	-99	1	3	1	2.83333333333333	0	0	0	-99	-99	-99
5	0	3	2	0	1	1	0	1	0	3	2.25	2	3	1	1	1	283	306	211
15	1	6	6	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
6	0	3	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
15	1	6	6	0.25	0	0	0	0	0.5	0	1.75	2	1.5	2	2	2	456.5	347	289.5
14	0	2	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
1	0	6	6	0	0	0	1	1	1	2	2.75	2	3	3	3	1	163	272.333333333333	724
14	0	2	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
4	1	2	2	0	0	0	0	0	0	1	2.75	2	2.5	2	2	1	423	411	163
14	0	2	2	0	0	0	0	0	0	0	1	2	2.16666666666667	1	2	1	285	87	168
1	0	6	6	0	1	1	1	0	0	3	2.75	2	2.83333333333333	1	1	1	505	125	42
18	1	6	5	0	0	0	1	1	0	3	3.25	2	2.33333333333333	1	1	1	2055	1222	705
13	0	6	6	0	0	0	0	0	0	0	2.25	2	2.33333333333333	2	3	2	128	93.6666666666667	102
21	0	4	2	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
15	1	6	6	0	-99	0	0	0	0	0	1.66666666666667	2	2	1	2	2	55	118.5	80.5
21	0	4	2	0	0	0	0	0	0	0	2.75	2	2.5	1	1	1	751	610	566
5	0	3	2	0.5	0	0	0	0.2	0	3	2.5	2	3.16666666666667	3	5	2	806.666666666667	427.6	676.5
10	1	4	3	0	0	0	1	1	1	0	2.75	2	2.33333333333333	1	1	1	33	189	66
10	1	4	3	1	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99
2	0	6	6	0	0	0	1	1	1	0	2.5	2	2.16666666666667	1	1	1	586	624	436
12	1	4	4	0	0	0	-99	-99	-99	0	2.25	2	2.33333333333333	0	0	0	-99	-99	-99
21	0	4	2	0	0	0	0	0	1	1	2.75	1	3	2	2	1	68.5	47.5	44
