5	0	3	2	-99	-99	-99	3	2	3
16	1	5	5	2.2	2	2.66666666666667	2.25	2	2
9	0	2	4	2.25	2.33333333333333	2.66666666666667	2.2	2	2
19	0	6	5	3	3	3	3	3	3
6	0	3	2	2.5	2.66666666666667	3	2.5	2	2
14	0	2	2	2.5	2.5	3	2	2	3
10	1	4	3	-99	-99	-99	-99	-99	-99
19	0	6	5	3	2	2.5	2.8	3	3
19	0	6	5	2	2	2	-99	-99	-99
1	0	6	6	3	3	3	3	3	3
18	1	6	5	3	3	3	-99	-99	-99
12	1	4	4	2.33333333333333	2	2	-99	2	2
17	1	6	5	3	2.5	3	3	3	3
11	0	2	1	-99	-99	-99	-99	-99	-99
18	1	6	5	2	0.5	1	1.5	1	-99
16	1	5	5	2	1	1.5	1.33333333333333	1	1
8	1	6	6	3	3	2	-99	-99	-99
6	0	3	2	3	3	3	-99	-99	-99
21	0	4	2	2	1	1	3	3	3
8	1	6	6	2	3	3	1.75	2	1.75
9	0	2	4	3	1.75	1	2	2	-99
13	0	6	6	3	3	1.5	-99	-99	-99
5	0	3	2	2	2	2	2	2	2
15	1	6	6	1	2	3	-99	-99	-99
6	0	3	2	3	2	2	-99	-99	-99
15	1	6	6	2.25	2.5	3	3	2	2.5
14	0	2	2	3	1	3	-99	-99	-99
1	0	6	6	1.5	2	2	2	2	2
14	0	2	2	-99	-99	-99	-99	-99	-99
4	1	2	2	2.5	3	3	3	3	2
14	0	2	2	3	1.5	1.5	3	1.5	2
1	0	6	6	2	2	2	2	2	1
18	1	6	5	3	3	3	3	3	3
13	0	6	6	2	1	1	1.5	1.33333333333333	1.5
21	0	4	2	3	-99	-99	-99	-99	-99
15	1	6	6	1	-99	3	1	1.5	1.5
21	0	4	2	3	3	3	3	3	3
5	0	3	2	2.5	2.5	2.33333333333333	3	2.4	2
10	1	4	3	3	3	1.5	1	2	2
10	1	4	3	3	3	3	-99	-99	-99
2	0	6	6	2.5	3	3	3	2	2
12	1	4	4	3	3	3	-99	-99	-99
21	0	4	2	2.11111111111111	1	1.33333333333333	1.5	1	1
8	1	6	6	3	3	1.28571428571429	1.66666666666667	1.75	1
13	0	6	6	3	3	3	2	2	3
5	0	3	2	3	3	3	-99	1.33333333333333	1.66666666666667
3	1	6	6	3	3	2.5	3	2	3
14	0	2	2	3	1.33333333333333	3	3	2	2
18	1	6	5	-99	3	3	-99	-99	-99
16	1	5	5	2	3	2	3	3	3
7	1	6	6	3	2.5	3	3	3	3
3	1	6	6	2	3	3	2	2	2
21	0	4	2	2	2	3	1	2	2
17	1	6	5	2	2	2.66666666666667	2.33333333333333	2.25	3
9	0	2	4	2	-99	2	2	2	-99
20	1	3	3	3	2	2.25	-99	-99	-99
8	1	6	6	3	2.2	2	3	2.66666666666667	2.66666666666667
9	0	2	4	3	2	-99	2	1	2
11	0	2	1	3	3	3	3	2.75	3
18	1	6	5	2	1.6	1	3	1.4	1
18	1	6	5	3	1.5	1.5	2.25	1.66666666666667	1
9	0	2	4	3	3	2	3	2	2
4	1	2	2	2	3	2	2	1.5	1
17	1	6	5	2	2	2	2	3	3
11	0	2	1	2	1.66666666666667	1	2	2	2
8	1	6	6	3	3	3	2	3	3
21	0	4	2	2	1	2	-99	-99	-99
20	1	3	3	3	2	2	-99	-99	-99
2	0	6	6	3	2	1.2	2.5	2	1.5
17	1	6	5	3	2	2.5	2	1.5	1.33333333333333
5	0	3	2	3	3	1	2	3	1
17	1	6	5	3	1.33333333333333	1.8	3	3	3
18	1	6	5	3	3	2.5	2	2	3
12	1	4	4	2	2	1.25	-99	-99	-99
18	1	6	5	3	3	2.5	-99	-99	-99
8	1	6	6	1	1.5	1.5	1.66666666666667	1.5	1.66666666666667
2	0	6	6	3	1	3	3	3	3
19	0	6	5	3	-99	-99	-99	-99	-99
13	0	6	6	2	2	2	-99	-99	-99
6	0	3	2	3	3	3	-99	-99	-99
10	1	4	3	3	3	3	3	3	3
17	1	6	5	3	3	3	-99	3	-99
18	1	6	5	1.75	2	1.2	-99	-99	-99
2	0	6	6	2.33333333333333	2	2	2	1	2
19	0	6	5	3	2	3	2	3	2
7	1	6	6	3	3	3	3	3	3
4	1	2	2	-99	-99	3	-99	-99	-99
13	0	6	6	3	3	2	3	1	1
14	0	2	2	3	3	3	3	2	2
21	0	4	2	3	2.5	3	3	3	3
3	1	6	6	3	3	2	2	1	1
1	0	6	6	1.66666666666667	2	0	2	2	1
1	0	6	6	3	3	2	3	3	1
18	1	6	5	2.8	3	3	3	3	3
15	1	6	6	2	2	1	2	2	2
15	1	6	6	1.33333333333333	2	2	1.66666666666667	1	1
6	0	3	2	1	2	2	3	3	3
11	0	2	1	3	2	3	2	1	1.5
17	1	6	5	3	2	3	-99	2	2
1	0	6	6	3	3	3	3	3	2
10	1	4	3	2	-99	-99	-99	-99	-99
8	1	6	6	1.8	1.75	1.25	-99	-99	-99
9	0	2	4	3	3	3	2.5	2.33333333333333	3
-99	-99	-99	-99	-99	3	3	-99	-99	-99
19	0	6	5	1	1	2	-99	-99	-99
1	0	6	6	-99	-99	2	2	1	2
5	0	3	2	3	2	2	3	2	1
8	1	6	6	2	1.5	1	2	2.33333333333333	3
2	0	6	6	3	2.66666666666667	3	3	3	3
-99	-99	-99	-99	3	1	1.5	-99	-99	-99
15	1	6	6	2.5	1	1.4	1.33333333333333	1.5	1.5
14	0	2	2	3	1.85714285714286	1.25	1.88888888888889	1.4	1
9	0	2	4	2	2	2.25	3	3	3
15	1	6	6	3	3	1	-99	-99	-99
21	0	4	2	3	1	2	2.33333333333333	2	3
15	1	6	6	3	2	3	2.5	-99	-99
9	0	2	4	2	3	3	3	2	1
20	1	3	3	2.66666666666667	2.5	2.75	2.75	2.66666666666667	3
2	0	6	6	3	3	3	2	1	1
4	1	2	2	3	3	3	2.33333333333333	2.5	2
9	0	2	4	3	3	3	3	3	3
9	0	2	4	2.6	2.25	3	2	3	2
18	1	6	5	3	2	1.25	-99	1.75	2.25
21	0	4	2	2	1	0	-99	-99	-99
2	0	6	6	3	1	2	1	3	1
18	1	6	5	3	2.5	3	3	3	3
13	0	6	6	2.5	2	3	2	1.75	2
6	0	3	2	3	3	3	3	2	2
12	1	4	4	3	3	1.5	1.66666666666667	1.33333333333333	1.5
7	1	6	6	3	2.5	2.33333333333333	-99	-99	-99
11	0	2	1	2.5	3	3	3	2	2
2	0	6	6	2.25	3	3	2	2	3
9	0	2	4	-99	-99	-99	-99	-99	-99
9	0	2	4	1	-99	1.66666666666667	3	2.25	-99
7	1	6	6	2	3	1	-99	-99	-99
9	0	2	4	3	2	3	2.5	2	2
14	0	2	2	2.2	2.33333333333333	1.75	2	2.33333333333333	3
11	0	2	1	2.5	1.5	3	2	2.33333333333333	3
6	0	3	2	3	3	3	3	3	3
14	0	2	2	3	3	3	3	3	3
11	0	2	1	3	1.16666666666667	1.25	3	1.6	1.25
15	1	6	6	2	1	-99	2	2	1
13	0	6	6	3	3	3	3	2.33333333333333	3
16	1	5	5	2	2	3	-99	-99	-99
